"StatId";"StatName";"Zone";"PhaseNum";"PlayerId";"GameSeconds";"nX";"Y";"nY";"TeamId";"GameId"
17;"Ball Carry (OCCUR)";"CL";1;47205;1762;580;541;159;1125;20198501010
10007;"Receipts";"CL";1;47205;1762;580;541;159;1125;20198501010
10008;"Ball Runs into Contact";"CL";1;47205;1762;580;541;159;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"CL";1;47205;1762;596;547;153;1125;20198501010
57;"Ruck-Won";"GL";2;NA;1764;609;552;148;1125;20198501010
10011;"Team Gainline Static";"GL";2;NA;1764;609;552;148;1125;20198501010
10084;"Own Ruck Speed 6+";"GL";2;NA;1764;609;552;148;1125;20198501010
10429;"Opp Ruck Speed 6+";"GL";2;NA;1764;609;552;148;1125;20198501010
10504;"Ruck Sets";"GL";2;47205;1764;609;552;148;1125;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"GL";2;47205;1764;609;552;148;1125;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GL";2;47205;1764;609;552;148;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GL";2;340;1764;609;552;148;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";2;340;1764;609;552;148;1125;20198501010
10073;"Ruck Action - Post";"GL";2;340;1764;609;552;148;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GL";2;340;1764;609;552;148;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GL";2;21311;1765;609;552;148;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";2;21311;1765;609;552;148;1125;20198501010
10073;"Ruck Action - Post";"GL";2;21311;1765;609;552;148;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GL";2;21311;1765;609;552;148;1125;20198501010
10007;"Receipts";"GL";2;41107;1772;609;551;149;1125;20198501010
15;"Other Passes";"GL";2;41107;1772;609;551;149;1125;20198501010
16;"Ball Carry";"CL";2;35996;1773;582;595;105;1125;20198501010
17;"Ball Carry (OCCUR)";"CL";2;35996;1773;582;595;105;1125;20198501010
10007;"Receipts";"CL";2;35996;1773;582;595;105;1125;20198501010
10008;"Ball Runs into Contact";"CL";2;35996;1773;582;595;105;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"GL";2;35996;1773;601;582;118;1125;20198501010
57;"Ruck-Won";"GL";3;NA;1774;622;556;144;1125;20198501010
10009;"Team Gainline Forwards";"GL";3;NA;1774;622;556;144;1125;20198501010
10083;"Own Ruck Speed 3-6";"GL";3;NA;1774;622;556;144;1125;20198501010
10428;"Opp Ruck Speed 3-6";"GL";3;NA;1774;622;556;144;1125;20198501010
10504;"Ruck Sets";"GL";3;35996;1774;622;556;144;1125;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"GL";3;35996;1774;622;556;144;1125;20198501010
10653;"Ruck Arrivals - Attack - 4 Players";"GL";3;35996;1774;622;556;144;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GL";3;21842;1775;622;556;144;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";3;21842;1775;622;556;144;1125;20198501010
10071;"Ruck Action - Cleanout";"GL";3;21842;1775;622;556;144;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GL";3;21842;1775;622;556;144;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GL";3;21311;1775;622;556;144;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";3;21311;1775;622;556;144;1125;20198501010
10071;"Ruck Action - Cleanout";"GL";3;21311;1775;622;556;144;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GL";3;21311;1775;622;556;144;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";3;47205;1778;622;556;144;1125;20198501010
10073;"Ruck Action - Post";"GL";3;47205;1778;622;556;144;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GL";3;47205;1778;622;556;144;1125;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"GL";3;47205;1778;622;556;144;1125;20198501010
10013;"Attacking Breakdown - arrivals";"GL";3;38156;1778;622;556;144;1125;20198501010
10073;"Ruck Action - Post";"GL";3;38156;1778;622;556;144;1125;20198501010
10434;"Own Breakdown Arrival - Other - Own Team";"GL";3;38156;1778;622;556;144;1125;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"GL";3;38156;1778;622;556;144;1125;20198501010
10007;"Receipts";"GL";3;41107;1779;622;556;144;1125;20198501010
47;"Kick";"GL";3;41107;1780;622;556;144;1125;20198501010
48;"Kick (OCCUR)";"GL";3;41107;1780;622;556;144;1125;20198501010
10018;"Short/Tactical Kicks";"GL";3;41107;1780;622;556;144;1125;20198501010
72;"Made Tackle";"GL";0;47205;1787;645;500;200;1125;20198501010
10014;"Impeded Progress Tackles";"GL";0;47205;1787;645;500;200;1125;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"GL";1;21311;1789;623;494;206;1125;20198501010
10016;"Defensive Breakdown - arrivals";"GL";1;21311;1789;623;494;206;1125;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"GL";1;21311;1789;623;494;206;1125;20198501010
10007;"Receipts";"YR";0;442;1795;266;208;492;1125;20198501010
10583;"Turnover Launch - Kick";"YR";0;NA;1795;266;208;492;1125;20198501010
47;"Kick";"YR";0;442;1797;335;182;518;1125;20198501010
48;"Kick (OCCUR)";"YR";0;442;1797;335;182;518;1125;20198501010
10019;"Long Kicks";"YR";0;442;1797;335;182;518;1125;20198501010
10007;"Receipts";"YL";0;35169;1809;239;622;78;1125;20198501010
10583;"Turnover Launch - Kick";"YL";0;NA;1809;239;622;78;1125;20198501010
47;"Kick";"YL";0;35169;1811;325;592;108;1125;20198501010
48;"Kick (OCCUR)";"YL";0;35169;1811;325;592;108;1125;20198501010
10018;"Short/Tactical Kicks";"YL";0;35169;1811;325;592;108;1125;20198501010
16;"Ball Carry";"CL";0;36393;1817;488;476;224;1125;20198501010
17;"Ball Carry (OCCUR)";"CL";0;36393;1817;488;476;224;1125;20198501010
10007;"Receipts";"CL";0;36393;1817;488;476;224;1125;20198501010
10008;"Ball Runs into Contact";"CL";0;36393;1817;488;476;224;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"CC";0;36393;1817;538;448;252;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"CC";0;36393;1818;553;440;260;1125;20198501010
57;"Ruck-Won";"CC";1;NA;1819;554;430;270;1125;20198501010
10082;"Own Ruck Speed 0-3";"CC";1;NA;1819;554;430;270;1125;20198501010
10427;"Opp Ruck Speed 0-3";"CC";1;NA;1819;554;430;270;1125;20198501010
10504;"Ruck Sets";"CC";1;36393;1819;554;430;270;1125;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"CC";1;36393;1819;554;430;270;1125;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"CC";1;36393;1819;554;430;270;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"CC";1;21311;1820;554;430;270;1125;20198501010
10013;"Attacking Breakdown - arrivals";"CC";1;21311;1820;554;430;270;1125;20198501010
10071;"Ruck Action - Cleanout";"CC";1;21311;1820;554;430;270;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"CC";1;21311;1820;554;430;270;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"CC";1;340;1820;554;430;270;1125;20198501010
10013;"Attacking Breakdown - arrivals";"CC";1;340;1820;554;430;270;1125;20198501010
10071;"Ruck Action - Cleanout";"CC";1;340;1820;554;430;270;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"CC";1;340;1820;554;430;270;1125;20198501010
10007;"Receipts";"CC";1;38156;1822;554;430;270;1125;20198501010
15;"Other Passes";"CC";1;38156;1822;554;430;270;1125;20198501010
10007;"Receipts";"CC";1;47205;1822;509;369;331;1125;20198501010
90;"Bad Pass";"CC";1;47205;1824;517;338;362;1125;20198501010
16;"Ball Carry";"CC";1;7785;1825;419;279;421;1125;20198501010
17;"Ball Carry (OCCUR)";"CC";1;7785;1825;419;279;421;1125;20198501010
10007;"Receipts";"CC";1;7785;1825;419;279;421;1125;20198501010
10008;"Ball Runs into Contact";"CC";1;7785;1825;419;279;421;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"CL";1;7785;1829;463;473;227;1125;20198501010
57;"Ruck-Won";"CL";2;NA;1831;483;539;161;1125;20198501010
10010;"Team Gainline Backward";"CL";2;NA;1831;483;539;161;1125;20198501010
10084;"Own Ruck Speed 6+";"CL";2;NA;1831;483;539;161;1125;20198501010
10429;"Opp Ruck Speed 6+";"CL";2;NA;1831;483;539;161;1125;20198501010
10504;"Ruck Sets";"CL";2;7785;1831;483;539;161;1125;20198501010
10644;"Ruck Arrivals - Defence - 2 Players";"CL";2;7785;1831;483;539;161;1125;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"CL";2;7785;1831;483;539;161;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"CL";2;36393;1832;483;539;161;1125;20198501010
10013;"Attacking Breakdown - arrivals";"CL";2;36393;1832;483;539;161;1125;20198501010
10071;"Ruck Action - Cleanout";"CL";2;36393;1832;483;539;161;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"CL";2;36393;1832;483;539;161;1125;20198501010
10013;"Attacking Breakdown - arrivals";"CL";2;35996;1833;483;539;161;1125;20198501010
10071;"Ruck Action - Cleanout";"CL";2;35996;1833;483;539;161;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"CL";2;35996;1833;483;539;161;1125;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"CL";2;35996;1833;483;539;161;1125;20198501010
10013;"Attacking Breakdown - arrivals";"CL";2;21311;1836;483;539;161;1125;20198501010
10072;"Ruck Action - Straddle";"CL";2;21311;1836;483;539;161;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"CL";2;21311;1836;483;539;161;1125;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"CL";2;21311;1836;483;539;161;1125;20198501010
10007;"Receipts";"CL";2;41107;1841;483;539;161;1125;20198501010
47;"Kick";"CL";2;41107;1841;483;539;161;1125;20198501010
48;"Kick (OCCUR)";"CL";2;41107;1841;483;539;161;1125;20198501010
10019;"Long Kicks";"CL";2;41107;1841;483;539;161;1125;20198501010
72;"Made Tackle";"CC";0;43245;1849;600;305;395;1125;20198501010
72;"Made Tackle";"CR";1;21842;1856;444;125;575;1125;20198501010
72;"Made Tackle";"CR";1;340;1857;444;125;575;1125;20198501010
10502;"Assist Tackles - Made";"CR";1;340;1857;444;125;575;1125;20198501010
71;"Missed Tackle";"YR";1;38156;1858;362;139;561;1125;20198501010
72;"Made Tackle";"YR";1;36388;1858;362;139;561;1125;20198501010
10502;"Assist Tackles - Made";"YR";1;36388;1858;362;139;561;1125;20198501010
72;"Made Tackle";"YR";1;442;1859;362;139;561;1125;20198501010
10502;"Assist Tackles - Made";"YR";1;442;1859;362;139;561;1125;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"YR";2;36388;1862;348;108;592;1125;20198501010
10016;"Defensive Breakdown - arrivals";"YR";2;36388;1862;348;108;592;1125;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"YR";2;36388;1862;348;108;592;1125;20198501010
72;"Made Tackle";"YC";2;47205;1868;341;287;413;1125;20198501010
71;"Missed Tackle";"YR";3;21842;1875;337;118;582;1125;20198501010
69;"Turnover Tackle";"YR";3;36388;1876;302;104;596;1125;20198501010
10613;"Ruck Speed";"YR";3;NA;1876;302;104;596;1125;20198501010
10007;"Receipts";"YR";0;38156;1880;307;81;619;1125;20198501010
10589;"Turnover Launch - Scrum Won";"YR";0;NA;1880;307;81;619;1125;20198501010
57;"Ruck-Won";"YR";1;NA;1880;307;81;619;1125;20198501010
10083;"Own Ruck Speed 3-6";"YR";1;NA;1880;307;81;619;1125;20198501010
10428;"Opp Ruck Speed 3-6";"YR";1;NA;1880;307;81;619;1125;20198501010
10504;"Ruck Sets";"YR";1;38156;1880;307;81;619;1125;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"YR";1;38156;1880;307;81;619;1125;20198501010
10656;"Ruck Arrivals - Attack - 1 Player";"YR";1;38156;1880;307;81;619;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YR";1;340;1883;307;81;619;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YR";1;340;1883;307;81;619;1125;20198501010
10071;"Ruck Action - Cleanout";"YR";1;340;1883;307;81;619;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YR";1;340;1883;307;81;619;1125;20198501010
16;"Ball Carry";"YR";1;442;1884;287;52;648;1125;20198501010
17;"Ball Carry (OCCUR)";"YR";1;442;1884;287;52;648;1125;20198501010
10007;"Receipts";"YR";1;442;1884;287;52;648;1125;20198501010
10008;"Ball Runs into Contact";"YR";1;442;1884;287;52;648;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"YR";1;442;1884;289;39;661;1125;20198501010
46;"Offload";"YR";1;442;1885;284;32;668;1125;20198501010
10088;"Offloads - In Tackle";"YR";1;442;1885;284;32;668;1125;20198501010
10007;"Receipts";"YR";1;7793;1885;255;71;629;1125;20198501010
15;"Other Passes";"YR";1;7793;1887;247;120;580;1125;20198501010
16;"Ball Carry";"YR";1;41107;1888;239;193;507;1125;20198501010
17;"Ball Carry (OCCUR)";"YR";1;41107;1888;239;193;507;1125;20198501010
10007;"Receipts";"YR";1;41107;1888;239;193;507;1125;20198501010
10008;"Ball Runs into Contact";"YR";1;41107;1888;239;193;507;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"YR";1;41107;1889;250;221;479;1125;20198501010
47;"Kick";"YC";1;41107;1890;266;265;435;1125;20198501010
48;"Kick (OCCUR)";"YC";1;41107;1890;266;265;435;1125;20198501010
53;"Scrum-Won";"YR";0;NA;1913;296;99;601;1125;20198501010
10505;"Scrums Won - Own - Used";"YR";0;NA;1913;296;99;601;1125;20198501010
10563;"Scrum Launch Outcome - Kick";"YR";0;NA;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;38156;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;43245;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;47205;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;38157;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;340;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;36393;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;21311;1913;296;99;601;1125;20198501010
10592;"Scrum Involvement";"YR";0;35996;1913;296;99;601;1125;20198501010
10659;"Scrum Move - Midfield";"YR";0;NA;1913;296;99;601;1125;20198501010
10663;"Scrum Push - Static";"YR";0;NA;1913;296;99;601;1125;20198501010
10668;"Scrum Wheel - Straight";"YR";0;NA;1913;296;99;601;1125;20198501010
10007;"Receipts";"YR";0;41107;1916;296;99;601;1125;20198501010
15;"Other Passes";"YR";0;41107;1918;276;138;562;1125;20198501010
16;"Ball Carry";"YR";0;7785;1919;253;204;496;1125;20198501010
17;"Ball Carry (OCCUR)";"YR";0;7785;1919;253;204;496;1125;20198501010
10007;"Receipts";"YR";0;7785;1919;253;204;496;1125;20198501010
10008;"Ball Runs into Contact";"YR";0;7785;1919;253;204;496;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"YR";0;7785;1920;294;198;502;1125;20198501010
57;"Ruck-Won";"YR";1;NA;1921;322;188;512;1125;20198501010
10009;"Team Gainline Forwards";"YR";1;NA;1921;322;188;512;1125;20198501010
10082;"Own Ruck Speed 0-3";"YR";1;NA;1921;322;188;512;1125;20198501010
10427;"Opp Ruck Speed 0-3";"YR";1;NA;1921;322;188;512;1125;20198501010
10504;"Ruck Sets";"YR";1;7785;1921;322;188;512;1125;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"YR";1;7785;1921;322;188;512;1125;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"YR";1;7785;1921;322;188;512;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YR";1;21842;1921;322;188;512;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YR";1;21842;1921;322;188;512;1125;20198501010
10071;"Ruck Action - Cleanout";"YR";1;21842;1921;322;188;512;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YR";1;21842;1921;322;188;512;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YR";1;36393;1921;322;188;512;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YR";1;36393;1921;322;188;512;1125;20198501010
10071;"Ruck Action - Cleanout";"YR";1;36393;1921;322;188;512;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YR";1;36393;1921;322;188;512;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YR";1;43245;1922;322;188;512;1125;20198501010
10071;"Ruck Action - Cleanout";"YR";1;43245;1922;322;188;512;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YR";1;43245;1922;322;188;512;1125;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"YR";1;43245;1922;322;188;512;1125;20198501010
10007;"Receipts";"YR";1;41107;1923;322;188;512;1125;20198501010
15;"Other Passes";"YR";1;41107;1924;322;188;512;1125;20198501010
10007;"Receipts";"YR";1;7793;1925;190;209;491;1125;20198501010
47;"Kick";"YR";1;7793;1926;219;183;517;1125;20198501010
48;"Kick (OCCUR)";"YR";1;7793;1926;219;183;517;1125;20198501010
10019;"Long Kicks";"YR";1;7793;1926;219;183;517;1125;20198501010
10039;"Kicking out of Defensive 22";"YR";1;7793;1926;219;183;517;1125;20198501010
71;"Missed Tackle";"CR";0;7793;1935;596;146;554;1125;20198501010
72;"Made Tackle";"CR";0;21311;1936;579;159;541;1125;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"CR";1;35996;1939;566;165;535;1125;20198501010
10016;"Defensive Breakdown - arrivals";"CR";1;35996;1939;566;165;535;1125;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"CR";1;35996;1939;566;165;535;1125;20198501010
72;"Made Tackle";"GC";1;36393;1944;605;304;396;1125;20198501010
10014;"Impeded Progress Tackles";"GC";1;36393;1944;605;304;396;1125;20198501010
72;"Made Tackle";"CC";1;38156;1946;554;305;395;1125;20198501010
71;"Missed Tackle";"CL";2;7785;1953;476;564;136;1125;20198501010
69;"Turnover Tackle";"CL";2;21842;1953;476;564;136;1125;20198501010
10502;"Assist Tackles - Made";"CL";2;21842;1953;476;564;136;1125;20198501010
10613;"Ruck Speed";"CL";2;NA;1953;476;564;136;1125;20198501010
69;"Turnover Tackle";"CL";2;442;1955;476;564;136;1125;20198501010
10502;"Assist Tackles - Made";"CL";2;442;1955;476;564;136;1125;20198501010
10613;"Ruck Speed";"CL";2;NA;1955;476;564;136;1125;20198501010
1;"Substitution-Out";"CL";0;41107;1970;411;562;138;1125;20198501010
10101;"Substitution Out - Temporary";"CL";0;41107;1970;411;562;138;1125;20198501010
10528;"Substitution Out - Temporary - Injury";"CL";0;41107;1970;411;562;138;1125;20198501010
NA;"Substitution-In";"CL";0;36389;1970;411;562;138;1125;20198501010
10102;"Substitution In - Temporary";"CL";0;36389;1970;411;562;138;1125;20198501010
10525;"Substitution In - Temporary - Replacement";"CL";0;36389;1970;411;562;138;1125;20198501010
53;"Scrum-Won";"CL";0;NA;1976;408;562;138;1125;20198501010
10505;"Scrums Won - Own - Used";"CL";0;NA;1976;408;562;138;1125;20198501010
10564;"Scrum Launch Outcome - Kick out";"CL";0;NA;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;36393;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;38157;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;340;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;21311;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;38156;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;47205;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;35996;1976;408;562;138;1125;20198501010
10592;"Scrum Involvement";"CL";0;43245;1976;408;562;138;1125;20198501010
10660;"Scrum Move - Kicked";"CL";0;NA;1976;408;562;138;1125;20198501010
10663;"Scrum Push - Static";"CL";0;NA;1976;408;562;138;1125;20198501010
10668;"Scrum Wheel - Straight";"CL";0;NA;1976;408;562;138;1125;20198501010
10007;"Receipts";"CL";0;43245;1980;408;562;138;1125;20198501010
15;"Other Passes";"YL";0;43245;1981;393;552;148;1125;20198501010
10007;"Receipts";"YL";0;36389;1981;369;515;185;1125;20198501010
15;"Other Passes";"YL";0;36389;1982;341;476;224;1125;20198501010
10007;"Receipts";"YC";0;7793;1982;309;417;283;1125;20198501010
47;"Kick";"YC";0;7793;1984;361;364;336;1125;20198501010
48;"Kick (OCCUR)";"YC";0;7793;1984;361;364;336;1125;20198501010
10019;"Long Kicks";"YC";0;7793;1984;361;364;336;1125;20198501010
10020;"Kicking Errors";"YC";0;7793;1984;361;364;336;1125;20198501010
10047;"Lineouts - Opposition - Lifting";"CR";0;36393;2026;408;123;577;1125;20198501010
10047;"Lineouts - Opposition - Lifting";"CR";0;340;2026;408;123;577;1125;20198501010
10048;"Lineouts - Contesting Jumper";"CR";0;38157;2026;401;141;559;1125;20198501010
71;"Missed Tackle";"CR";0;38156;2029;434;148;552;1125;20198501010
71;"Missed Tackle";"YR";0;340;2030;382;92;608;1125;20198501010
71;"Missed Tackle";"YR";0;36389;2031;281;110;590;1125;20198501010
71;"Missed Tackle";"YR";0;38157;2032;253;123;577;1125;20198501010
71;"Missed Tackle";"YR";0;47205;2033;248;129;571;1125;20198501010
72;"Made Tackle";"YR";0;21311;2034;248;129;571;1125;20198501010
72;"Made Tackle";"YR";1;36393;2039;234;172;528;1125;20198501010
72;"Made Tackle";"YR";1;340;2039;234;172;528;1125;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"YR";2;38157;2041;214;170;530;1125;20198501010
10016;"Defensive Breakdown - arrivals";"YR";2;38157;2041;214;170;530;1125;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"YR";2;38157;2041;214;170;530;1125;20198501010
72;"Made Tackle";"YC";2;43245;2049;244;313;387;1125;20198501010
72;"Made Tackle";"YC";3;7793;2054;227;419;281;1125;20198501010
72;"Made Tackle";"YC";3;47205;2055;227;419;281;1125;20198501010
10502;"Assist Tackles - Made";"YC";3;47205;2055;227;419;281;1125;20198501010
69;"Turnover Tackle";"YL";3;442;2060;35;671;29;1125;20198501010
10613;"Ruck Speed";"YL";3;NA;2060;35;671;29;1125;20198501010
10521;"Defensive Exits";"YL";0;NA;2079;65;648;52;1125;20198501010
53;"Scrum-Won";"YL";0;NA;2079;65;648;52;1125;20198501010
10505;"Scrums Won - Own - Used";"YL";0;NA;2079;65;648;52;1125;20198501010
10564;"Scrum Launch Outcome - Kick out";"YL";0;NA;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;38156;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;21311;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;43245;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;35996;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;47205;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;36393;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;340;2079;65;648;52;1125;20198501010
10592;"Scrum Involvement";"YL";0;38157;2079;65;648;52;1125;20198501010
10661;"Scrum Move - Close";"YL";0;NA;2079;65;648;52;1125;20198501010
10663;"Scrum Push - Static";"YL";0;NA;2079;65;648;52;1125;20198501010
10668;"Scrum Wheel - Straight";"YL";0;NA;2079;65;648;52;1125;20198501010
16;"Ball Carry";"YL";0;36389;2083;65;648;52;1125;20198501010
17;"Ball Carry (OCCUR)";"YL";0;36389;2083;65;648;52;1125;20198501010
10007;"Receipts";"YL";0;36389;2083;65;648;52;1125;20198501010
10008;"Ball Runs into Contact";"YL";0;36389;2083;65;648;52;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"YL";0;36389;2084;74;660;40;1125;20198501010
57;"Ruck-Won";"YL";1;NA;2085;81;666;34;1125;20198501010
10009;"Team Gainline Forwards";"YL";1;NA;2085;81;666;34;1125;20198501010
10084;"Own Ruck Speed 6+";"YL";1;NA;2085;81;666;34;1125;20198501010
10429;"Opp Ruck Speed 6+";"YL";1;NA;2085;81;666;34;1125;20198501010
10504;"Ruck Sets";"YL";1;36389;2085;81;666;34;1125;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"YL";1;36389;2085;81;666;34;1125;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"YL";1;36389;2085;81;666;34;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YL";1;43245;2086;81;666;34;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YL";1;43245;2086;81;666;34;1125;20198501010
10072;"Ruck Action - Straddle";"YL";1;43245;2086;81;666;34;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YL";1;43245;2086;81;666;34;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YL";1;35169;2086;81;666;34;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YL";1;35169;2086;81;666;34;1125;20198501010
10072;"Ruck Action - Straddle";"YL";1;35169;2086;81;666;34;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YL";1;35169;2086;81;666;34;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YL";1;36393;2088;81;666;34;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YL";1;36393;2088;81;666;34;1125;20198501010
10073;"Ruck Action - Post";"YL";1;36393;2088;81;666;34;1125;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YL";1;36393;2088;81;666;34;1125;20198501010
10007;"Receipts";"YL";1;7793;2094;81;666;34;1125;20198501010
15;"Other Passes";"YL";1;7793;2094;81;666;34;1125;20198501010
16;"Ball Carry";"YL";1;38157;2095;55;604;96;1125;20198501010
17;"Ball Carry (OCCUR)";"YL";1;38157;2095;55;604;96;1125;20198501010
10007;"Receipts";"YL";1;38157;2095;55;604;96;1125;20198501010
10008;"Ball Runs into Contact";"YL";1;38157;2095;55;604;96;1125;20198501010
10500;"Ball Carries - Into Contact - Effective";"YL";1;38157;2095;68;598;102;1125;20198501010
57;"Ruck-Won";"YL";2;NA;2097;78;596;104;1125;20198501010
10011;"Team Gainline Static";"YL";2;NA;2097;78;596;104;1125;20198501010
10084;"Own Ruck Speed 6+";"YL";2;NA;2097;78;596;104;1125;20198501010
10429;"Opp Ruck Speed 6+";"YL";2;NA;2097;78;596;104;1125;20198501010
10504;"Ruck Sets";"YL";2;38157;2097;78;596;104;1125;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"YL";2;38157;2097;78;596;104;1125;20198501010
10651;"Ruck Arrivals - Attack - 6 Players";"YL";2;38157;2097;78;596;104;1125;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YL";2;47205;2097;78;596;104;1125;20198501010
10013;"Attacking Breakdown - arrivals";"YL";2;47205;2097;78;596;104;1125;20198501010
10071;"Ruck Action - Cleanout";"YL";2;47205;2097;78;596;104;1125;20198501010
